sample_id	x_2d	y_2d	x_3d	y_3d	z_3d	clust	member_prob	knn_clust
TCGA-HC-7752-01A-11D-2114-08	9.87312597983453	-1.80521372964589	3.50091148941124	9.28558780730848	4.15587501926854	1	0.819202977374219	1
TCGA-EJ-5530-01A-01D-1576-08	2.91531205409015	3.44027107171237	-1.36370170177605	1.91623755969061	1.23274153401259	0	0	3
TCGA-CH-5789-01A-11D-1576-08	9.33189131098994	-5.40729584975428	4.34516443895588	11.7863757150598	4.18188769022657	1	0.867518307110042	1
TCGA-HC-7740-01A-11D-2114-08	-6.29796991998779	3.53180603579609	-3.84832795268431	-6.4024891898994	-0.722466030148929	11	0.292430736161772	11
TCGA-EJ-7123-01A-11D-1961-08	8.74895043287489	-4.06228501186862	4.55272476609285	10.6629224396943	3.27421534845319	1	0.734695791848427	1
TCGA-EJ-5502-01A-01D-1576-08	9.27367209887711	-5.36067705338124	4.30891427557277	11.7024133830283	4.1720522847889	1	0.85791321591187	1
TCGA-HC-7744-01A-11D-2114-08	9.00053814040334	-5.58176163253772	3.92582132131546	11.8029418642431	3.84873380502733	1	0.756477112688238	1
TCGA-G9-7523-01A-11D-2260-08	9.50807258862447	-5.66733543033797	4.14865917466232	11.9153178304087	4.28064408574601	1	0.860718968383728	1
TCGA-G9-6329-01A-13D-1961-08	4.29002345133033	1.06118308722502	0.925948570197039	1.35735727165726	0.573053657292776	2	0.635285586344021	2
TCGA-HQ-A2OF-01A-11D-A26M-08	-1.34700640175885	2.93540442153241	0.529621136371532	-1.33283412968359	0.774108269146844	4	0.0925419889856025	4
TCGA-HQ-A5ND-01A-11D-A26M-08	-1.77826165013215	0.992254225952457	-1.38608758387726	-2.41185240057623	-1.29632229971555	5	0.553264124762147	5
TCGA-55-7727-01A-11D-2167-08	-5.27962810614482	1.9210108281219	-2.89903854173154	-5.08082389063797	-1.58398278990953	0	0	12
TCGA-GU-A766-01A-11D-A32B-08	-6.29983173413156	-1.43066972194409	-0.716181498406887	-5.90281433039697	-3.18055535435552	7	0.156617451011831	7
TCGA-GU-A767-01A-11D-A32B-08	-4.11219334208193	-1.87981812431858	-1.71685697965556	-5.01139404464895	-4.66718008055228	8	0.39339003966223	8
TCGA-GU-AATO-01A-11D-A391-08	-4.24508190360054	-0.694996567936358	-1.94995428614305	-4.86373004708727	-3.77586344045067	0	0	8
TCGA-GU-AATP-01A-11D-A391-08	-4.4124193650197	-1.8124562709587	-1.58391786004789	-5.28717851187611	-4.73896062771784	8	0.433947295706546	8
TCGA-GU-AATQ-01A-11D-A391-08	-5.80283076299625	0.890677454394276	-3.3981375563663	-4.93130252764415	-2.14451178833406	0	0	10
TCGA-HC-7748-01A-11D-2114-08	9.54021760504337	-2.13915619267301	3.50686038753073	9.82019841525704	3.72796031573512	1	0.742654877001836	1
TCGA-CH-5791-01A-11D-1576-08	9.07178687820997	-4.30184225712721	4.21965349951971	10.8249040372506	3.78566320583759	1	0.766902721501974	1
